date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:41	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-5f800d5dc507c%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:19:41	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5f800d5dc43ee%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:19:55	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5f800d5dc3e3a%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:20:05	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5f800d5dc08d0%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
15:20:08	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-5f800d5dc21a2%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
15:20:11	459244/459244	---M--	200	added ('OK')	font/woff	etag:%22701ec-5f800d9443fae%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=2.8.5)
15:20:13	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-5f800d5dc4b75%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:20:13	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22b6819-5f800d5dc0ddc%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
15:20:15	22017/22017	---M--	200	added ('OK')	text/css	etag:%225601-5f815cb2f8043%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-119.css?ver=1680147370	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-119ec1e.css	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:23	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2215fcc-5f800d5dc1c3d%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
15:20:24	37872/37872	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:15%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/119	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/119.json	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:25	2415/2415	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:24%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fchan-pin%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeddc2f.json	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:20:24%20GMT	http://localhost/pemikatwalet-cn/?p=119	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index7737.html	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:26	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cca-5f800d5dc08d0%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
15:20:27	2496/2496	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:20:25%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fchan-pin%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedf318	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:27	1493/1493	---M--	200	added ('OK')	image/png	etag:%22v1df3%22	https://1.bp.blogspot.com/-Y1SNUYeVK44/XhZwF187--I/AAAAAAAAHfA/lfOZFsZCF885e8rLL6NleS8vxHTcz_v1ACLcBGAsYHQ/s1600/whatsapp+icon.png	D:/pemikatwalet(salinan)/1.bp.blogspot.com/-Y1SNUYeVK44/XhZwF187--I/AAAAAAAAHfA/lfOZFsZCF885e8rLL6NleS8vxHTcz_v1ACLcBGAsYHQ/s1600/whatsapp%20icon.png	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:27	1515/1515	---M--	200	added ('OK')	image/png	etag:%22v1df2%22	https://1.bp.blogspot.com/-37NtuGBQHdw/XhZwF_W04vI/AAAAAAAAHe8/6QEm7CRzPoMfN01Yl3stD89xpmuFUcTyQCLcBGAsYHQ/s1600/phone+icon.png	D:/pemikatwalet(salinan)/1.bp.blogspot.com/-37NtuGBQHdw/XhZwF_W04vI/AAAAAAAAHe8/6QEm7CRzPoMfN01Yl3stD89xpmuFUcTyQCLcBGAsYHQ/s1600/phone%20icon.png	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:20:28	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2220b98-5f800d5dc1456%22	http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/pemikatwalet-cn/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
15:20:28	6458/6458	---M--	200	added ('OK')	text/css	etag:%22193a-5f803bbb075a7%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-92.css?ver=1680069801	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-92c0d7.css	(from http://localhost/pemikatwalet-cn/fu-wu/)
15:20:31	2409/2409	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:30%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Ffu-wu%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed1620.json	(from http://localhost/pemikatwalet-cn/fu-wu/)
15:20:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:20:31%20GMT	http://localhost/pemikatwalet-cn/?p=92	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index8e15.html	(from http://localhost/pemikatwalet-cn/fu-wu/)
15:20:32	20391/20391	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:28%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/92	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/92.json	(from http://localhost/pemikatwalet-cn/fu-wu/)
15:20:34	2490/2490	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:20:32%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Ffu-wu%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed46ae	(from http://localhost/pemikatwalet-cn/fu-wu/)
15:20:34	21545/21545	---M--	200	added ('OK')	text/css	etag:%225429-5f803bd90ab1c%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-137.css?ver=1680069832	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-137ecba.css	(from http://localhost/pemikatwalet-cn/tui-jian-shu/)
15:20:41	31778/31778	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:34%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/137	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/137.json	(from http://localhost/pemikatwalet-cn/tui-jian-shu/)
15:20:43	2441/2441	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:41%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Ftui-jian-shu%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedb730.json	(from http://localhost/pemikatwalet-cn/tui-jian-shu/)
15:20:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:20:43%20GMT	http://localhost/pemikatwalet-cn/?p=137	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index60d6.html	(from http://localhost/pemikatwalet-cn/tui-jian-shu/)
15:20:46	2528/2528	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:20:44%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Ftui-jian-shu%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed130a	(from http://localhost/pemikatwalet-cn/tui-jian-shu/)
15:20:46	9274/9274	---M--	200	added ('OK')	text/css	etag:%22243a-5f803bf8a69d4%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-331.css?ver=1680069865	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-33179c5.css	(from http://localhost/pemikatwalet-cn/guan-yu/)
15:20:57	48958/48958	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:46%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/331	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/331.json	(from http://localhost/pemikatwalet-cn/guan-yu/)
15:20:59	2413/2413	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:20:57%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fguan-yu%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeddc0d.json	(from http://localhost/pemikatwalet-cn/guan-yu/)
15:21:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:20:59%20GMT	http://localhost/pemikatwalet-cn/?p=331	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/index371d.html	(from http://localhost/pemikatwalet-cn/guan-yu/)
15:21:02	2494/2494	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:21:00%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fguan-yu%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed1c99	(from http://localhost/pemikatwalet-cn/guan-yu/)
15:21:02	11398/11398	---M--	200	added ('OK')	text/css	etag:%222c86-5f803c9680bb7%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-145.css?ver=1680070031	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-145068e.css	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:09	34454/34454	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:21:02%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/145	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/145.json	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:11	2463/2463	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:21:10%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Flian-xi-wo-men%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed68ae.json	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:21:11%20GMT	http://localhost/pemikatwalet-cn/?p=145	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/indexbe3b.html	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:14	2556/2556	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:21:12%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Flian-xi-wo-men%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeddd25	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:14	31329/31329	---M--	200	added ('OK')	text/css	etag:%227a61-5f800f51f6a5e%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.8.0.2	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.minf90a.css	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:19	24602/24602	---M--	200	added ('OK')	application/javascript	etag:%22601a-5f800f5254b14%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.19.5	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min7e9d.js	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:20	373735/373735	---M--	200	added ('OK')	image/png	etag:%225b3e7-5f8015a09e845%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Parfum-walet-1.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Parfum-walet-1.png	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:21:20	4014/4014	---M--	200	added ('OK')	application/javascript	etag:%22fae-5f800f5256b3e%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:20	1713/1713	---M--	200	added ('OK')	application/javascript	etag:%226b1-5f800f525827f%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:20	339/339	---M--	200	added ('OK')	application/javascript	etag:%22153-5f800f524a34c%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/js/utils.min.js?ver=1.8.0.2	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/js/utils.minf90a.js	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:26	33354/33354	---M--	200	added ('OK')	application/javascript	etag:%22824a-5f800f524b536%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/js/wpforms.min.js?ver=1.8.0.2	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/js/wpforms.minf90a.js	(from http://localhost/pemikatwalet-cn/lian-xi-wo-men/)
15:21:26	5918/5918	---M--	200	added ('OK')	text/css	etag:%22171e-5f815d08d166b%22	http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-337.css?ver=1680147460	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-3375511.css	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:21:33	400862/400862	---M--	200	added ('OK')	image/png	etag:%2261dde-5f801542f00bd%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Parfum-walet-njay-1.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/Parfum-walet-njay-1.png	(from http://localhost/pemikatwalet-cn/fu-wu/)
15:21:34	2409/2409	---M--	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:21:33%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fbo-ke%2F	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embedfbff.json	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:21:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2008:21:35%20GMT	http://localhost/pemikatwalet-cn/?p=337	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/indexf6a9.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:21:36	53007/53007	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20Mar%202023%2008:21:27%20GMT	http://localhost/pemikatwalet-cn/wp-json/wp/v2/pages/337	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/wp/v2/pages/337.json	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:21:37	2490/2490	---M--	200	added ('OK')	text/xml	date:Fri,%2031%20Mar%202023%2008:21:36%20GMT	http://localhost/pemikatwalet-cn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fpemikatwalet-cn%2Fbo-ke%2F&format=xml	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-json/oembed/1.0/embeddd36	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:21:46	548518/548518	---M--	200	added ('OK')	image/jpeg	etag:%2285ea6-5f8015a0b1981%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_2202.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/IMG_2202.jpg	(from http://localhost/pemikatwalet-cn/chan-pin/)
15:22:22	390430/390430	---M--	200	added ('OK')	image/png	etag:%225f51e-5f8023366c3ec%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-1.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-1.png	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:22:30	140645/140645	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:22:22%20GMT	http://localhost/pemikatwalet-cn/yan-wo-bo-ke/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/yan-wo-bo-ke/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:24:44	1140761/1140761	---M--	200	added ('OK')	image/png	etag:%22116819-5f8028679bf4a%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-5.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-5.png	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:24:54	120753/120753	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:24:44%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-xiang-shui-yu-zhong-bu-tong-de-yan-zi-zhi-le-de-xiang-wei/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:24:58	1218579/1218579	---M--	200	added ('OK')	image/png	etag:%22129813-5f80297570a41%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-6.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-6.png	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:03	943555/943555	---M--	200	added ('OK')	image/png	etag:%22e65c3-5f80274abf657%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-4.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-4.png	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:04	119699/119699	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:24:54%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-de-you-huo-xiang-shui-jian-jie/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:06	118237/118237	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:24:58%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-de-zhen-shi-zheng-ju/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:06	1215503/1215503	---M--	200	added ('OK')	image/png	etag:%22128c0f-5f80260a42dc6%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-3.png	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/gambar-3.png	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:17	120720/120720	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:25:03%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-yin-you-xiang-shui-yin-du-ni-xi-ya-di-yi-pin-pai/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:17	117903/117903	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:25:04%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/yan-zi-xi-huan-shen-me-qi-wei/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:17	118252/118252	---MC-	200	added ('OK')	text/html	date:Fri,%2031%20Mar%202023%2008:25:06%20GMT	http://localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/2023/03/29/ru-he-cheng-hu-yan-zi/index.html	(from http://localhost/pemikatwalet-cn/bo-ke/)
15:25:46	174879/174879	---M--	200	added ('OK')	image/jpeg	etag:%222ab1f-5f801aac7a842%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/iphone-hand-screen-410311.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/iphone-hand-screen-410311.jpg	(from http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-145.css?ver=1680070031)
15:25:47	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%2225a-5f800f523096e%22	http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from http://localhost/pemikatwalet-cn/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.8.0.2)
15:26:00	291799/291799	---M--	200	added ('OK')	image/jpeg	etag:%22473d7-5f80188fe834e%22	http://localhost/pemikatwalet-cn/wp-content/uploads/2023/03/walet-292102.jpg	D:/pemikatwalet(salinan)/localhost/pemikatwalet-cn/wp-content/uploads/2023/03/walet-292102.jpg	(from http://localhost/pemikatwalet-cn/wp-content/uploads/elementor/css/post-92.css?ver=1680069801)
